object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-758-00257,SOUTH SALMARA MANCACHAR,249,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484557,-0.269824,4438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,22466.0,54348.0,360036.0,10.842074,4.126289,0.173444,53.973587,18.936434,7.716391,0.0,4.231782,568,34,0.0,0.0,45164.0,99.248928,26.0,80.0,Mankachar,SOUTH SALMARA MANCACHAR,18-758,8639.65,10.4,2.0,6.53,24.68,152459.0,1193.338972,0.000541,4,1,-0.378515,5,2022-2023,4,0.82949,0.0,0.0,0.0,21478500.0,0.0,0.0,0.33059,2,0.0,341.709576
18-757-00253,HOJAI,318,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600097,-0.259489,5682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,11774.0,22939.0,210176.0,0.957934,38.167817,0.005997,43.278474,17.140973,0.002151,0.0,0.446654,295,20,6555.0,3.0,120091.0,76.444914,182.0,88.0,Doboka,HOJAI,18-757,20867.23,6.7,2.0,4.6,32.31,48139.0,3578.414574,0.000545,2,1,-0.36433,5,2022-2023,5,0.749873,0.0,0.0,0.0,0.0,0.0,0.0,0.330547,2,0.0,197.379903
18-816-00261,TAMULPUR,549,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.672368,-0.212785,9875.0,0.0,0.0,0.0,0.0,152.800109,0.0,163.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,14169.0,20831.0,299169.0,1.10694,14.578728,0.0,58.901914,18.231989,3.138834,0.0,4.041594,501,31,0.0,0.0,179411.0,77.185903,100.0,86.0,Tamulpur,TAMULPUR,18-816,22831.496664,9.5,2.0,3.41,16.02,64625.0,914.896803,0.000531,2,1,-0.366849,5,2022-2023,5,0.770972,0.0,0.0,0.0,0.0,0.0,0.0,0.330547,2,0.0,283.940806
18-310-00164,DIBRUGARH,464,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768565,-0.27984,8389.0,0.0,0.0,0.0,0.0,115.738907,113.56,117.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,15081.0,22656.0,248579.0,2.320252,47.044834,0.0,36.217728,12.613635,0.356391,0.0,1.44716,344,28,23175.0,8.0,211452.0,77.290653,143.0,84.0,Naharkatiya,DIBRUGARH,18-310,12242.01,10.1,2.0,1.33,18.45,42024.0,8114.761697,0.000555,2,1,-0.328866,5,2022-2023,5,0.783479,0.0,0.0,0.0,30365591.0,8999635.0,0.0,0.330547,2,0.0,233.444822
18-326-00246,UDALGURI,569,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659647,-0.217839,10242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,13322.0,23013.0,256293.0,0.515806,15.900322,0.0,58.830873,19.324378,1.620518,0.0,3.808102,500,1,21736.0,7.0,146348.0,77.039547,126.0,85.0,Udalguri,UDALGURI,18-326,21173.19713,7.4,2.0,3.51,17.15,51775.0,1426.143256,0.000478,2,1,-0.601947,5,2022-2023,5,0.724221,0.0,0.0,0.0,4653920.01,0.0,0.0,0.330547,2,0.0,243.247265
18-316-00185,CACHAR,838,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.675924,-0.233035,14838.0,0.0,0.0,0.0,0.0,11.042837,8.25,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,43245.0,74789.0,744540.0,6.170951,41.002785,0.542064,32.997903,15.640371,0.070459,0.0,3.575466,1064,71,42280.0,18.0,394329.0,79.712572,68.0,87.0,Silchar,CACHAR,18-316,20596.63,10.1,3.0,8.53,10.35,182028.0,3479.873117,0.000509,5,1,-0.344266,5,2022-2023,3,0.843446,13433761.13,0.0,0.0,40491855.0,13433761.13,0.0,0.328446,2,0.0,699.210342
18-312-00276,JORHAT,364,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645302,-0.238499,6534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,15047.0,17264.0,266117.0,3.357424,9.888973,0.572104,56.194775,24.861688,2.005479,0.0,3.119556,453,32,18464.0,10.0,211295.0,81.76956,87.0,85.0,Jorhat West,JORHAT,18-312,13947.014,13.0,3.0,19.62,8.6,103342.0,4137.23032,0.000631,3,2,-0.059351,5,2022-2023,1,1.0,54990900.0,0.0,0.0,54990900.0,0.0,54990900.0,0.322552,2,0.0,249.91506
18-307-00143,LAKHIMPUR,330,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692187,-0.214243,5960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,9192.0,16772.0,162335.0,6.36058,21.969339,0.073905,49.935653,18.69905,1.547905,0.0,1.413568,377,13,14103.0,3.0,80243.0,80.294799,108.0,84.0,Naobaicha,LAKHIMPUR,18-307,11977.515,7.8,2.0,1.17,10.63,30468.0,1929.472875,0.000581,1,1,-0.236661,5,2022-2023,5,0.733093,0.0,0.0,0.0,0.0,0.0,0.0,0.321645,2,0.0,154.071882
18-326-00247,UDALGURI,325,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.593118,-0.20678,5854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,5676.0,9973.0,129746.0,1.296566,10.595953,0.0,67.552062,18.651719,0.866844,0.0,1.036856,292,1,14180.0,7.0,91344.0,78.206531,117.0,86.0,Mazbat,UDALGURI,18-326,13979.211,7.2,3.0,0.45,23.48,31009.0,862.170197,0.000548,1,1,-0.35369,5,2022-2023,5,0.726025,0.0,0.0,0.0,0.0,0.0,0.0,0.321645,2,0.0,123.141715
18-309-00154,TINSUKIA,851,2022_11,342540008.0,0.0,0.0,0.0,0.0,342540008.0,0.0,0.0,342540008.0,0.0,342540008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545885,-0.157806,15462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7906.0,14273.0,106350.0,8.367971,21.186236,0.003248,27.549799,9.307378,14.26434,0.0,19.321028,271,8,0.0,0.0,197586.0,99.969354,135.0,81.0,Sadiya,TINSUKIA,18-309,12329.86,4.5,2.0,0.27,38.69,21973.0,1151.843873,0.000633,1,2,-0.052259,2,2022-2023,4,0.795164,342540008.0,0.0,0.0,342540008.0,0.0,342540008.0,0.320065,2,0.0,98.813603
18-316-00184,CACHAR,744,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.662151,-0.259326,13176.0,0.0,0.0,0.0,0.0,10.932493,7.85,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,15130.0,26608.0,325358.0,2.966705,61.666055,0.151533,28.444317,5.62366,0.030812,0.0,1.116918,679,21,25543.0,16.0,170717.0,77.763244,247.0,87.0,Katigora,CACHAR,18-316,5177.8,9.6,2.0,10.63,13.19,50685.0,3603.703121,0.00036,2,2,-0.095375,5,2022-2023,2,0.95312,7998029.0,0.0,7998029.0,0.0,0.0,0.0,0.319474,2,0.0,305.549304
18-756-00249,BISWANATH,1042,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58188,-0.243163,18770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,21116.0,36822.0,396502.0,6.516376,22.168175,0.132857,40.414414,15.538857,8.874656,0.0,6.354664,605,38,38820.0,10.0,269209.0,92.370122,92.0,82.0,Biswanath,BISWANATH,18-756,22775.07,9.4,2.0,2.96,14.83,96019.0,1611.353592,0.000561,3,1,-0.307587,3,2022-2023,5,0.786061,201802135.0,0.0,0.0,357833425.0,0.0,201802135.0,0.316221,2,0.0,368.404244
18-320-00207,CHIRANG,934,2022_11,0.0,0.0,0.0,3509000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756457,-0.244158,16769.0,0.0,0.0,0.0,0.0,52.984286,52.88,53.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,18268.0,36187.0,342146.0,1.133827,46.897586,0.000517,28.81661,13.911565,2.897472,0.0,6.342423,638,29,10955.0,4.0,181182.0,76.512239,104.0,86.0,Bijni (Pt),CHIRANG,18-320,15461.42,9.1,2.0,1.53,18.97,47532.0,1661.339384,0.00044,2,1,-0.736723,4,2022-2023,5,0.782219,0.0,3509000.0,0.0,44623413.0,0.0,0.0,0.314345,2,0.0,324.730206
18-316-00187,CACHAR,1000,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817701,-0.301246,17677.0,0.0,0.0,0.0,0.0,18.533634,14.23,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,18325.0,31717.0,369241.0,1.689733,68.427322,0.163437,21.97846,6.471418,0.001191,0.0,1.268438,699,38,0.0,0.0,168145.0,73.842763,113.0,88.0,Sonai,CACHAR,18-316,13611.22,7.0,2.0,1.76,9.74,82639.0,2910.853119,0.000456,3,1,-0.679974,5,2022-2023,4,0.801333,0.0,0.0,0.0,17888464.0,0.0,0.0,0.309269,2,0.0,346.760585
18-316-00188,CACHAR,754,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.775859,-0.264323,13354.0,0.0,0.0,0.0,0.0,15.318519,12.38,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,20907.0,35751.0,487061.0,1.857878,58.200456,0.050291,28.037033,9.539092,0.026359,0.0,2.288891,680,37,30141.0,8.0,155735.0,76.130744,60.0,88.0,Lakhipur,CACHAR,18-316,19055.47,10.6,2.0,4.29,21.17,66953.0,2606.61951,0.000504,3,1,-0.400376,5,2022-2023,4,0.796558,0.0,0.0,0.0,0.0,0.0,0.0,0.309269,2,0.0,457.407377
18-313-00175,GOLAGHAT,658,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627304,-0.249125,11796.0,0.0,0.0,0.0,0.0,85.602935,85.26,86.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,25047.0,37128.0,410707.0,1.211288,16.761506,0.003413,50.056393,28.730487,0.002161,0.0,3.234752,677,46,43929.0,19.0,402689.0,78.126704,103.0,86.0,Golaghat,GOLAGHAT,18-313,49220.056604,9.6,2.0,5.48,16.06,74178.0,7279.671817,0.000572,3,1,-0.268578,5,2022-2023,4,0.800251,3110076.0,0.0,0.0,0.0,3110076.0,0.0,0.309269,2,0.0,385.70202
18-309-00157,TINSUKIA,1132,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802269,-0.281229,20480.0,0.0,0.0,0.0,0.0,132.128681,131.9,132.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,19211.0,35158.0,371181.0,1.8667,67.292172,0.00255,16.205964,9.792394,0.248988,0.0,4.591232,536,34,28864.0,10.0,377177.0,76.411066,172.0,87.0,Margherita,TINSUKIA,18-309,15591.31,9.3,2.0,5.85,21.68,94062.0,3972.460508,0.000484,3,1,-0.580667,5,2022-2023,4,0.818256,0.0,0.0,0.0,164100000.0,0.0,0.0,0.309269,2,0.0,344.877594
18-307-00141,LAKHIMPUR,380,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630864,-0.208305,6852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,4400.0,7995.0,148091.0,3.993839,3.508959,0.014418,64.977903,23.615402,2.9906,0.0,0.89888,648,16,23936.0,8.0,199573.0,84.247193,87.0,84.0,Narayanpur,LAKHIMPUR,18-307,15390.35,8.6,3.0,2.76,12.71,38854.0,5885.059313,0.00062,1,2,-0.098359,5,2022-2023,2,0.919944,0.0,0.0,0.0,0.0,0.0,0.0,0.30624,2,0.0,139.07481
18-760-00280,MAJULI,322,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50909,-0.226102,5803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,2947.0,3675.0,60050.0,7.467071,5.257455,0.020539,51.044027,9.674095,15.174546,0.0,11.362266,382,12,0.0,0.0,33933.0,95.930033,87.0,82.0,Ujani Majuli,MAJULI,18-760,5732.95,9.3,3.0,2.09,28.36,17201.0,1762.032406,0.000622,1,2,-0.091266,5,2022-2023,2,0.930269,0.0,0.0,0.0,0.0,0.0,0.0,0.30624,2,0.0,56.39399
18-319-00199,BONGAIGAON,297,2022_11,0.0,0.0,0.0,2659200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364638,-0.324184,5314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,5086.0,10215.0,133136.0,21.746807,16.208887,0.421769,22.284587,16.337831,16.138419,0.0,6.8617,241,17,23304.0,44.0,113426.0,130.993044,54.0,76.0,Boitamari,BONGAIGAON,18-319,7960.97,8.0,2.0,0.55,19.08,32108.0,1675.040622,0.000563,1,1,-0.300495,4,2022-2023,5,0.779583,0.0,2659200.0,0.0,0.0,0.0,0.0,0.305191,2,0.0,126.359159
18-317-00192,KARIMGANJ,672,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.800694,-0.270229,11872.0,0.0,0.0,0.0,0.0,17.931333,17.83,18.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,22177.0,42422.0,287082.0,1.344929,63.210775,1.660254,17.827045,11.416677,0.0,0.0,4.540319,732,28,29667.0,11.0,169560.0,74.783893,55.0,88.0,Patharkandi,KARIMGANJ,18-317,2598.57,7.6,3.0,3.1,17.01,41870.0,3729.082317,0.000469,2,2,-0.126244,5,2022-2023,1,0.979733,0.0,0.0,0.0,36751770.0,0.0,0.0,0.301463,2,0.0,269.603653
18-310-00161,DIBRUGARH,355,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743343,-0.259186,6434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,3610.0,5469.0,254083.0,2.04463,29.328087,0.00516,45.508348,20.876145,0.572842,0.0,1.664788,372,26,7799.0,4.0,276491.0,78.684644,117.0,83.0,Tengakhat,DIBRUGARH,18-310,3069.5,12.4,2.0,6.49,6.39,28641.0,18894.999447,0.000613,2,2,-0.123182,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301463,2,0.0,238.613723
18-305-00130,NAGAON,580,2022_11,0.0,0.0,0.0,6191285.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671563,-0.239491,10411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,13135.0,25243.0,290374.0,3.850117,36.934426,3.762463,25.189714,14.407279,3.234295,0.0,12.621707,332,44,24873.0,1.0,261033.0,85.475647,93.0,85.0,Kaliabor,NAGAON,18-305,16579.104,9.1,2.0,4.58,14.22,60118.0,5515.991548,0.00048,2,1,-0.594854,3,2022-2023,5,0.778625,0.0,6191285.714286,0.0,0.0,0.0,0.0,0.300425,2,0.0,272.695226
18-305-00132,NAGAON,306,2022_11,0.0,0.0,0.0,6191285.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564191,-0.254942,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,16383.0,31535.0,291857.0,12.191218,9.254186,1.984007,43.122866,26.021424,4.080068,0.0,3.346231,633,52,14196.0,5.0,124451.0,84.389701,65.0,85.0,Rupahi,NAGAON,18-305,12267.17,7.3,2.0,0.89,29.5,91989.0,5065.659978,0.000623,3,2,-0.08772,3,2022-2023,2,0.90829,0.0,6191285.714286,0.0,45424800.0,0.0,0.0,0.295253,2,0.0,274.087937
18-306-00138,SONITPUR,1000,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719628,-0.231181,17998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,16870.0,29463.0,297971.0,3.092235,36.887183,0.003534,40.756105,13.207309,2.708398,0.0,3.345237,507,37,74326.0,20.0,207052.0,78.411503,103.0,85.0,Chariduar,SONITPUR,18-306,10935.87,9.0,2.0,4.81,15.75,76862.0,1936.411142,0.000497,2,1,-0.534562,5,2022-2023,4,0.839096,0.0,0.0,0.0,116155800.0,0.0,0.0,0.292705,2,0.0,276.855554
18-306-00140,SONITPUR,668,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568585,-0.272182,12026.0,0.0,0.0,0.0,0.0,75.996957,75.61,76.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,12127.0,21145.0,239445.0,7.243564,7.729019,0.088816,51.196358,15.831509,10.753454,0.0,7.157281,470,34,21822.0,5.0,158682.0,95.819588,77.0,82.0,Na-Duar,SONITPUR,18-306,17921.94,8.7,2.0,7.39,12.7,52674.0,2136.910272,0.000579,2,1,-0.243754,5,2022-2023,4,0.804959,0.0,0.0,0.0,30684261.0,0.0,0.0,0.292705,2,0.0,222.476946
18-759-00255,WEST KARBI ANGLONG,3073,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.79895,-0.288234,54854.0,0.0,0.0,0.0,0.0,405.824396,66.46,752.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,23910.0,54830.0,364058.0,0.648789,81.043385,0.007606,8.663927,3.066521,0.029132,0.0,6.54064,925,25,0.0,0.0,457481.0,74.589077,483.0,89.0,Donka,WEST KARBI ANGLONG,18-759,48488.349,5.8,2.0,0.24,28.84,52339.0,4989.532823,0.000439,2,1,-0.706522,5,2022-2023,4,0.804262,0.0,0.0,0.0,0.0,0.0,0.0,0.292705,2,0.0,338.259359
18-302-00117,GOALPARA,478,2022_11,0.0,0.0,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576686,-0.256607,8553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,17108.0,40150.0,309543.0,5.05528,19.164032,0.000348,44.879888,21.142806,4.471494,0.0,5.286152,550,36,19406.0,9.0,292277.0,90.631172,48.0,84.0,Matia,GOALPARA,18-302,34621.5,8.3,2.0,2.41,13.32,69104.0,1188.424943,0.000584,2,1,-0.226022,5,2022-2023,4,0.792077,0.0,38000.0,0.0,0.0,0.0,0.0,0.292705,2,0.0,290.697165
18-302-00116,GOALPARA,541,2022_11,0.0,0.0,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600572,-0.272577,9674.0,0.0,0.0,0.0,0.0,31.268708,30.06,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,8641.0,21179.0,315926.0,5.629833,30.519129,0.777024,36.853948,16.022774,5.020143,0.0,5.177149,689,43,14758.0,4.0,279904.0,94.925738,60.0,86.0,Balijana,GOALPARA,18-302,13337.44,8.8,2.0,1.55,34.69,63483.0,2940.095256,0.000535,2,1,-0.399794,5,2022-2023,4,0.815664,0.0,38000.0,0.0,0.0,0.0,0.0,0.292705,2,0.0,299.844847
18-326-00245,UDALGURI,626,2022_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727052,-0.243109,11260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,11013.0,19023.0,254144.0,0.236025,32.013332,0.0,42.906606,17.088326,3.53444,0.0,4.221271,435,1,15133.0,5.0,117781.0,76.231152,156.0,86.0,Harisinga,UDALGURI,18-326,13363.1917,8.6,2.0,10.8,14.81,46268.0,1387.996151,0.000388,2,1,-0.92116,5,2022-2023,4,0.825347,0.0,0.0,0.0,0.0,0.0,0.0,0.292705,2,0.0,241.207653
