object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,population-affected-total,crop-area,male-camp,female-camp,children-camp,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camps,relief-centers,relief-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,net-sown-area-in-hac,avg-electricity,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-325-00237,DARRANG,53,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.43,-0.02,950,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,907,1810,17933,2.02,5.47,0.0,64.06,28.44,0.0,0.0,0.0,77,7,0,0,57706,78.46,65,86,Khoirabari (Pt),DARRANG,5537.0,8.2,1.15,5.16,9406,1341.09,0.0,1,3,0.08,4,2022-2023,2,0.96,0.0,1511800.0,0.0,0.0,0.0,0.0,0.44,3,0,16.84
18-325-00238,DARRANG,176,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.43,-0.04,3170,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,2361,4574,86135,1.4,6.12,0.0,63.91,28.56,0.0,0.0,0.0,295,21,0,0,111540,77.56,59,86,Pathorighat (Pt),DARRANG,8739.31,8.8,2.54,8.95,28493,1431.27,0.0,1,3,0.12,4,2022-2023,2,0.91,0.0,1511800.0,0.0,0.0,0.0,0.0,0.44,3,0,80.89
18-321-00214,KAMRUP,140,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.36,-0.05,2511,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,11936,17464,126039,6.74,0.37,0.0,60.42,22.87,5.54,0.0,4.06,249,16,0,0,54014,92.01,41,83,Chamaria,KAMRUP,1176.93,8.9,0.01,17.29,21723,2098.25,0.0,1,3,0.04,5,2022-2023,1,1.0,0.0,273846.15,0.0,0.0,0.0,0.0,0.44,3,0,117.11
18-323-00225,NALBARI,82,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,-0.12,1476,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,6720,7648,142298,4.43,12.82,0.0,56.82,25.86,0.08,0.0,0.0,174,21,0,0,38983,77.9,50,85,Barbhag,NALBARI,2233.77,14.3,12.87,9.57,36827,1423.5,0.0,1,3,0.03,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,132.21
18-321-00208,KAMRUP,186,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.45,-0.06,3332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,5902,8384,192966,2.67,6.8,0.0,60.39,30.04,0.02,0.0,0.08,395,24,16630,10,162865,79.09,54,85,Rangia(Pt),KAMRUP,2626.79,11.3,4.26,4.49,39418,1683.84,0.0,1,3,0.05,5,2022-2023,1,1.0,0.0,273846.15,0.0,0.0,0.0,0.0,0.44,3,0,179.29
18-323-00226,NALBARI,128,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,-0.1,2297,0.0,0.0,0.0,50.43,50.41,50.52,0,0,0,0.93,6073,6807,176908,5.42,10.15,0.0,46.65,37.39,0.14,0.0,0.25,309,19,9708,3,97059,78.79,51,85,Nalbari,NALBARI,6510.46,12.2,21.37,15.94,42167,2259.64,0.0,1,3,0.02,5,2022-2023,1,1.0,0.0,0.0,5745600.0,211137348.0,5745600.0,0.0,0.44,3,0,164.37
18-323-00227,NALBARI,61,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.44,-0.01,1096,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,1141,1287,46554,0.14,8.35,0.0,67.82,23.68,0.0,0.0,0.0,125,3,7328,2,19996,77.07,50,85,Banekuchi,NALBARI,2902.5,9.4,12.62,14.43,5703,1179.13,0.0,1,3,0.03,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,43.25
18-816-00236,TAMULPUR,4,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.44,-0.02,64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,178,355,6634,0.09,12.27,0.0,59.62,28.02,0.0,0.0,0.0,5,1,0,0,4655,78.46,61,85,Pathorighat (Pt),TAMULPUR,14203.12,20.0,18.73,6.3,6799,2167.26,0.0,1,3,0.09,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,6.16
18-323-00230,NALBARI,19,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.44,-0.01,343,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,421,479,11238,1.01,5.03,0.0,65.44,28.51,0.0,0.0,0.0,31,1,0,0,18761,77.19,50,85,Baganpara (Pt),NALBARI,106.0,6.0,0.0,55.45,101,933.99,0.0,1,3,0.01,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,10.44
18-816-00235,TAMULPUR,23,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.39,-0.0,420,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,218,300,6582,5.18,4.36,0.0,64.48,22.9,1.98,0.0,1.1,37,2,0,0,12689,77.91,64,85,Rangia (Pt),TAMULPUR,1436.95,9.2,0.0,3.88,4387,1239.7,0.0,1,3,0.21,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,6.25
18-799-00125,BAJALI,41,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.45,-0.01,737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,981,1952,26222,2.46,11.6,0.0,64.06,21.87,0.0,0.0,0.01,58,5,0,0,52994,76.94,50,86,Jalah (Pt),BAJALI,677.67,5.9,14.46,7.67,3844,1290.62,0.0,1,3,0.12,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,24.63
18-326-00242,UDALGURI,2,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.39,0.04,36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,1,1,154,0.0,0.94,0.0,78.46,20.6,0.0,0.0,0.0,5,1,0,0,1781,77.37,61,87,0,0,10337.15,8.3,3.07,15.96,0,1504.13,0.0,1,3,0.18,5,2022-2023,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0,0.15
18-321-00218,KAMRUP,56,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.43,-0.03,1009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,1731,2482,50795,0.62,9.68,0.0,67.07,22.63,0.0,0.0,0.0,99,2,0,0,61266,76.92,58,86,Jalah (Pt),KAMRUP,637.28,11.9,2.83,6.27,8212,3361.96,0.0,1,3,0.01,5,2022-2023,1,1.0,0.0,273846.15,0.0,0.0,0.0,0.0,0.44,3,0,47.2
18-303-00121,BARPETA,513,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.24,-0.05,9173,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,19569,39193,337778,23.97,0.3,0.0,34.09,16.12,16.53,0.0,8.99,611,43,0,0,40648,123.01,37,70,Baghbor,BARPETA,14991.58,3.9,0.13,17.13,76764,458.19,0.0,3,2,-0.1,3,2022-2023,5,0.77,14983177.0,3985583.33,14983177.0,66852000.0,14983177.0,0.0,0.41,3,0,317.21
18-304-00126,MORIGAON,219,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.23,-0.06,3933,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5874,12099,126277,16.91,0.72,0.0,38.15,12.99,23.92,0.0,7.3,308,9,0,0,64112,133.8,54,75,Bhuragaon,MORIGAON,5449.02,3.8,0.71,18.36,33201,2416.17,0.0,1,2,-0.17,5,2022-2023,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,0,119.85
18-313-00175,GOLAGHAT,658,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02,0.51,-0.05,11794,0.0,0.0,0.0,85.09,84.89,85.33,0,0,0,0.94,25826,37081,413229,1.11,15.08,0.02,49.26,32.53,0.01,0.0,1.99,677,46,43929,19,402689,78.13,103,86,Golaghat,GOLAGHAT,49220.06,9.6,5.48,16.06,74178,7279.67,0.0,3,2,-0.27,5,2022-2023,4,0.8,3110076.0,0.0,0.0,0.0,3110076.0,0.0,0.4,3,0,388.07
18-305-00136,NAGAON,375,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.46,-0.04,6709,0.0,0.0,0.0,54.23,54.12,54.62,0,0,0,0.94,16423,31073,282294,2.44,8.4,1.49,65.51,19.74,0.05,0.0,2.36,450,34,13184,6,139906,84.09,64,87,Kampur,NAGAON,11035.26,8.4,0.12,32.43,67901,1466.82,0.0,2,2,-0.24,3,2022-2023,5,0.78,0.0,6191285.71,0.0,0.0,0.0,0.0,0.39,3,0,265.11
18-321-00213,KAMRUP,177,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.28,-0.02,3161,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7420,10643,192122,13.46,0.22,0.0,44.24,22.37,13.11,0.0,6.61,305,10,0,0,68907,123.46,42,77,Goroimari,KAMRUP,10777.7,8.8,4.72,18.32,47884,1492.1,0.0,2,2,-0.09,5,2022-2023,4,0.81,4984985.18,273846.15,4984985.18,0.0,0.0,0.0,0.38,3,0,178.51
18-323-00224,NALBARI,371,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.28,-0.09,6628,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,14278,16351,251572,24.9,1.24,0.04,46.36,11.85,10.5,0.0,5.1,488,28,0,0,95849,107.79,43,76,Barkhetri,NALBARI,21469.83,8.8,7.54,24.51,60681,2143.14,0.0,2,2,-0.15,5,2022-2023,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3,0,233.74
18-302-00117,GOALPARA,478,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.45,-0.05,8552,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,17751,40445,312940,6.18,19.68,0.0,44.35,22.64,3.21,0.0,3.95,550,36,19406,9,292277,90.63,48,84,Matia,GOALPARA,34621.5,8.3,2.41,13.32,69104,1188.42,0.0,2,2,-0.3,5,2022-2023,4,0.79,0.0,38000.0,0.0,0.0,0.0,0.0,0.38,3,0,293.89
18-304-00127,MORIGAON,233,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.25,-0.07,4165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5259,10943,281477,12.83,0.3,0.0,48.39,21.3,14.79,0.0,2.38,482,25,1958,1,75580,108.53,56,79,Laharighat,MORIGAON,10058.25,5.8,3.01,19.06,72548,3848.31,0.0,2,2,-0.02,5,2022-2023,4,0.84,0.0,0.0,0.0,193573800.0,0.0,0.0,0.38,3,0,267.15
18-302-00115,GOALPARA,487,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.27,-0.05,8713,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,13047,30332,225382,16.3,10.16,0.0,37.04,14.01,17.68,0.0,4.81,879,36,0,0,168091,123.43,33,78,Lakhipur,GOALPARA,15535.59,8.1,0.61,23.21,58539,3948.22,0.0,2,2,-0.19,5,2022-2023,4,0.8,0.0,38000.0,0.0,48472318.0,0.0,0.0,0.38,3,0,211.66
18-304-00129,MORIGAON,184,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.46,-0.1,3295,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,8665,17878,205859,9.23,2.88,0.83,66.95,19.8,0.0,0.0,0.3,335,22,0,0,74964,82.91,59,83,Mikirbheta,MORIGAON,5683.8,8.9,5.25,11.54,42459,2181.91,0.0,2,2,-0.2,5,2022-2023,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3,0,195.38
18-306-00138,SONITPUR,1000,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.11,0.58,-0.11,17997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,17501,29674,301732,3.18,35.88,0.01,39.13,14.96,2.79,0.0,4.06,507,37,74326,20,207052,78.41,103,85,Chariduar,SONITPUR,10935.87,9.0,4.81,15.75,76862,1936.41,0.0,2,2,-0.25,5,2022-2023,4,0.84,0.0,0.0,0.0,116155800.0,0.0,0.0,0.38,3,0,280.35
18-816-00259,TAMULPUR,283,2023_01,0.0,0.0,0.0,0.0,74678342.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.45,-0.04,5088,0.0,0.0,0.0,75.01,74.97,75.05,0,0,0,0.95,6087,8744,175256,2.87,8.37,0.0,62.35,24.13,1.2,0.0,1.08,428,31,18201,6,89464,78.49,69,84,Goreswar (Pt),TAMULPUR,18340.9,7.5,1.0,22.41,36879,2281.86,0.0,1,2,-0.02,5,2022-2023,4,0.83,0.0,0.0,0.0,74678342.0,0.0,0.0,0.37,3,0,166.34
18-324-00263,BAKSA,135,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.49,-0.03,2416,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,2597,3695,80277,2.23,8.0,0.0,58.12,31.33,0.0,0.0,0.32,189,15,0,0,43895,77.03,51,85,Sarupeta (Pt),BAKSA,4461.92,6.2,1.93,14.98,9839,1000.4,0.0,1,2,-0.05,5,2022-2023,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.37,3,0,76.19
18-325-00269,DARRANG,440,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.29,-0.05,7878,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,11302,22960,246874,14.05,2.37,0.0,42.59,14.02,20.29,0.0,6.68,410,28,0,0,123710,107.4,55,81,Mangaldoi (Pt),DARRANG,16953.77,10.1,10.27,15.58,36639,710.94,0.0,2,2,-0.07,4,2022-2023,4,0.83,3728700.0,1511800.0,3728700.0,91538276.0,0.0,0.0,0.36,3,0,229.38
18-319-00200,BONGAIGAON,348,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.43,-0.05,6229,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,19819,38171,333787,6.36,9.15,0.0,45.72,32.5,4.08,0.0,2.2,635,35,17507,11,197367,86.45,44,86,Srijangram,BONGAIGAON,17523.56,7.9,2.36,22.31,60021,1931.7,0.0,2,2,-0.2,4,2022-2023,4,0.83,0.0,2659200.0,0.0,1507442.0,0.0,0.0,0.36,3,0,316.8
18-303-00266,BARPETA,318,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.17,-0.05,5693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,8682,17175,262916,28.26,0.28,0.0,25.46,11.24,23.99,0.0,10.78,315,13,0,0,65495,137.86,39,74,Chenga,BARPETA,6462.76,11.1,6.08,16.71,70511,846.08,0.0,2,2,-0.19,4,2022-2023,4,0.83,0.0,3985583.33,0.0,0.0,0.0,0.0,0.36,3,0,246.91
18-757-00254,HOJAI,873,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.53,-0.05,15593,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,27268,51820,589021,0.4,31.08,0.0,44.63,21.65,0.08,0.0,2.16,706,52,46710,21,279245,75.94,123,88,Lanka,HOJAI,41189.06,7.9,2.36,29.76,112331,7771.49,0.0,4,1,-0.54,5,2022-2023,5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.36,3,0,553.16
18-325-00239,DARRANG,293,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,-0.09,5247,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,10897,20738,147355,16.9,5.46,0.01,49.77,16.0,8.7,0.0,3.16,310,36,0,0,149984,105.19,53,79,Sipajhar,DARRANG,9887.81,8.7,5.95,11.91,27631,785.64,0.0,1,2,-0.18,4,2022-2023,4,0.83,0.0,1511800.0,0.0,0.0,0.0,0.0,0.35,2,0,136.91
18-320-00206,CHIRANG,229,2023_01,0.0,0.0,0.0,0.0,7999000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,-0.05,4109,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5720,10971,117236,1.96,12.27,0.04,50.49,32.27,0.74,0.0,2.23,256,18,11019,3,184950,77.31,67,85,Sidli (Pt),CHIRANG,5331.33,9.3,2.62,12.65,31877,1084.83,0.0,1,2,-0.11,4,2022-2023,4,0.83,0.0,3509000.0,0.0,10209582.0,0.0,0.0,0.35,2,0,111.27
18-312-00170,JORHAT,419,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.49,-0.03,7534,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,11881,13300,270639,0.02,11.58,0.0,64.33,23.7,0.0,0.0,0.36,502,33,21165,10,185570,77.41,101,86,Titabor,JORHAT,17791.57,8.7,14.39,17.86,41688,17585.35,0.0,2,2,-0.12,5,2022-2023,3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,0,254.16
18-301-00109,DHUBRI,213,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.36,-0.14,3800,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,6427,16372,200323,17.87,0.28,0.0,47.35,13.04,11.5,0.0,9.96,460,16,5894,23,28128,130.3,29,74,Bagribari (Pt),DHUBRI,6212.06,5.4,0.03,40.08,25435,922.65,0.0,1,2,-0.08,5,2022-2023,3,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,0,186.13
18-756-00250,BISWANATH,427,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08,0.44,-0.05,7691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,4257,7176,145968,6.45,14.34,0.18,46.77,15.11,8.72,0.0,8.42,253,36,20884,5,155073,92.1,83,82,Helem,BISWANATH,12593.09,8.5,4.29,33.84,30439,3442.08,0.0,1,2,-0.06,5,2022-2023,3,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2,0,135.62
18-757-00253,HOJAI,318,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.54,-0.08,5681,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,12243,23175,212606,0.92,37.36,0.0,40.84,20.39,0.0,0.0,0.48,295,20,6555,3,120091,76.44,182,88,Doboka,HOJAI,20867.23,6.7,4.6,32.31,48139,3578.41,0.0,2,1,-0.43,5,2022-2023,5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0,199.66
18-304-00271,MORIGAON,486,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.42,-0.1,8692,0.0,0.0,0.0,46.59,46.4,46.84,0,0,0,0.95,15294,31136,287072,6.14,18.11,0.03,60.8,11.15,2.17,0.0,1.61,477,26,13608,5,173615,96.3,72,84,Mayong,MORIGAON,29017.06,8.6,4.15,11.1,71530,2819.71,0.0,2,1,-0.38,5,2022-2023,5,0.75,0.0,0.0,0.0,387754753.01,0.0,0.0,0.33,2,0,272.46
18-816-00261,TAMULPUR,549,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,-0.04,9871,0.0,0.0,0.0,153.39,143.78,163.15,0,0,0,0.95,14658,20904,299817,1.2,11.95,0.0,56.82,22.2,4.03,0.0,3.79,501,31,0,0,179411,77.19,100,86,Tamulpur,TAMULPUR,22831.5,9.5,3.41,16.02,64625,914.9,0.0,2,1,-0.48,5,2022-2023,5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2,0,284.56
18-326-00246,UDALGURI,569,2023_01,7999500.0,0.0,0.0,0.0,12099493.02,0.0,7999500.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,-0.04,10241,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,13747,23017,257215,0.45,14.32,0.0,58.11,21.07,2.42,0.0,3.62,500,1,21736,7,146348,77.04,126,85,Udalguri,UDALGURI,21173.2,7.4,3.51,17.15,51775,1426.14,0.0,2,1,-0.67,5,2022-2023,5,0.72,7999500.0,0.0,0.0,20653313.03,0.0,7999500.0,0.33,2,0,244.12
18-758-00257,SOUTH SALMARA MANCACHAR,249,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.35,-0.07,4436,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,23301,54886,364719,14.32,4.26,0.08,51.5,19.37,5.95,0.0,4.51,568,34,0,0,45164,99.25,26,80,Mankachar,SOUTH SALMARA MANCACHAR,8639.65,10.4,6.53,24.68,152459,1193.34,0.0,4,1,-0.45,5,2022-2023,4,0.83,0.0,0.0,0.0,21478500.0,0.0,0.0,0.33,2,0,346.15
18-316-00185,CACHAR,838,2023_01,0.0,0.0,0.0,0.0,39852016.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.57,-0.14,14835,0.0,0.0,0.0,10.23,7.7,11.76,0,0,0,0.94,44828,75251,751393,6.83,40.75,0.42,30.5,17.45,0.12,0.0,3.92,1064,71,42280,18,394329,79.71,68,87,Silchar,CACHAR,20596.63,10.1,8.53,10.35,182028,3479.87,0.0,5,1,-0.56,5,2022-2023,3,0.84,13433761.13,0.0,0.0,81843267.0,13433761.13,0.0,0.33,2,0,705.65
18-303-00123,BARPETA,262,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.42,-0.1,4693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,7732,15525,227392,19.72,1.99,0.87,59.09,18.27,0.0,0.0,0.06,434,40,0,0,110334,81.47,41,82,Sarthebari,BARPETA,9976.14,8.3,2.59,11.66,40158,2782.12,0.0,2,2,-0.03,4,2022-2023,3,0.87,0.0,3985583.33,0.0,0.0,0.0,0.0,0.33,2,0,213.55
18-303-00120,BARPETA,232,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.28,-0.05,4171,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,9309,18465,222549,18.08,0.26,0.0,33.57,27.14,15.13,0.0,5.82,468,28,0,0,81102,112.86,37,76,Kalgachia,BARPETA,6118.96,5.9,0.56,17.39,37835,636.44,0.0,2,2,-0.02,4,2022-2023,3,0.88,0.0,3985583.33,0.0,0.0,0.0,0.0,0.33,2,0,209.0
18-326-00247,UDALGURI,325,2023_01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.49,-0.04,5850,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,5869,9996,129982,1.24,10.57,0.0,66.11,19.26,1.48,0.0,1.34,292,1,14180,7,91344,78.21,117,86,Mazbat,UDALGURI,13979.21,7.2,0.45,23.48,31009,862.17,0.0,1,1,-0.42,5,2022-2023,5,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2,0,123.37
